,lastTradeDate,strike,lastPrice,expirationDate,impliedVolatility,openInterest,CALL,underlying_price
3747,2023-01-12 14:47:30+00:00,373.33,1.9,2024-01-20,0.6274451318359376,1030.0,True,123.55999755859375
3748,2023-01-13 19:24:12+00:00,375.0,1.9,2024-01-20,0.6276892700195313,11434.0,True,122.4000015258789
3749,2023-01-04 17:46:29+00:00,376.67,1.73,2024-01-20,0.6286658227539064,385.0,True,113.63999938964844
3750,2023-01-12 14:45:09+00:00,380.0,1.8,2024-01-20,0.6291540991210938,1151.0,True,123.55999755859375
3751,2023-01-13 17:50:43+00:00,383.33,1.83,2024-01-20,0.6296423754882813,3072.0,True,122.4000015258789
3752,2023-01-05 14:54:29+00:00,386.67,1.47,2024-01-20,0.6309851354980469,415.0,True,110.33999633789062
3753,2023-01-13 20:08:49+00:00,390.0,1.73,2024-01-20,0.6322058264160157,846.0,True,122.4000015258789
3754,2023-01-13 20:12:34+00:00,391.67,1.74,2024-01-20,0.6323278955078125,2267.0,True,122.4000015258789
3755,2023-01-13 15:54:51+00:00,393.33,1.77,2024-01-20,0.6330603100585939,556.0,True,122.4000015258789
3756,2023-01-09 16:12:08+00:00,396.67,1.87,2024-01-20,0.6337927246093751,2787.0,True,119.7699966430664
3757,2023-01-13 20:46:52+00:00,400.0,1.66,2024-01-20,0.6357458300781251,43453.0,True,122.4000015258789
3758,2023-01-12 20:01:46+00:00,408.33,1.67,2024-01-20,0.6367223828125,5151.0,True,123.55999755859375
3759,2022-08-24 14:37:23+00:00,410.0,554.73,2024-01-20,0.2500075,212.0,True,297.0966796875
3760,2023-01-13 20:53:57+00:00,416.67,1.52,2024-01-20,0.63867548828125,3793.0,True,122.4000015258789
3761,2022-08-23 18:20:51+00:00,420.0,533.05,2024-01-20,0.2500075,101.0,True,296.4533386230469
3762,2023-01-13 20:48:51+00:00,425.0,1.42,2024-01-20,0.6411168701171875,3128.0,True,122.4000015258789
3763,2022-08-15 16:24:35+00:00,430.0,560.45,2024-01-20,0.2500075,87.0,True,309.32000732421875
3764,2023-01-13 16:45:46+00:00,433.33,1.3,2024-01-20,0.6440465283203125,5657.0,True,122.4000015258789
3765,2022-08-15 15:54:19+00:00,440.0,552.35,2024-01-20,0.2500075,94.0,True,309.32000732421875
3766,2023-01-09 15:54:11+00:00,441.67,1.43,2024-01-20,0.64648791015625,1025.0,True,119.7699966430664
3767,2023-01-13 20:41:06+00:00,450.0,1.26,2024-01-20,0.6495396374511719,5477.0,True,122.4000015258789
3768,2023-01-11 19:55:45+00:00,458.33,1.29,2024-01-20,0.6513706738281251,2111.0,True,123.22000122070312
3769,2022-08-15 15:59:34+00:00,460.0,536.7,2024-01-20,0.2500075,133.0,True,309.32000732421875
3770,2023-01-13 20:58:18+00:00,466.67,1.17,2024-01-20,0.6555210229492189,29680.0,True,122.4000015258789
3771,2022-08-15 17:52:44+00:00,470.0,536.7,2024-01-20,0.2500075,145.0,True,309.32000732421875
3772,2023-01-13 20:25:56+00:00,475.0,1.11,2024-01-20,0.6562534375000001,4586.0,True,122.4000015258789
3773,2022-08-17 13:30:00+00:00,480.0,506.97,2024-01-20,0.2500075,167.0,True,
3774,2023-01-13 14:31:18+00:00,483.33,1.03,2024-01-20,0.6584506811523438,3393.0,True,122.4000015258789
3775,2022-08-22 17:29:33+00:00,490.0,462.0,2024-01-20,0.2500075,86.0,True,289.913330078125
3776,2023-01-12 19:51:12+00:00,491.67,1.1,2024-01-20,0.6604037866210939,2169.0,True,123.55999755859375
3777,2023-01-13 20:46:53+00:00,500.0,0.96,2024-01-20,0.6619906848144532,38607.0,True,122.4000015258789
3778,2022-08-01 17:57:17+00:00,510.0,473.75,2024-01-20,0.2500075,86.0,True,297.27667236328125
3779,2023-01-12 17:15:38+00:00,516.67,0.91,2024-01-20,0.6674837939453127,4464.0,True,123.55999755859375
3780,2022-08-16 15:57:58+00:00,520.0,496.75,2024-01-20,0.2500075,48.0,True,306.5633239746094
3781,2022-08-16 14:45:38+00:00,530.0,478.7,2024-01-20,0.2500075,73.0,True,306.5633239746094
3782,2023-01-13 20:51:03+00:00,533.33,0.82,2024-01-20,0.6711458666992189,21690.0,True,122.4000015258789
3783,2022-08-15 19:43:05+00:00,540.0,487.0,2024-01-20,0.2500075,98.0,True,309.32000732421875
3784,2023-01-12 15:45:03+00:00,550.0,0.73,2024-01-20,0.6750520776367189,16418.0,True,123.55999755859375
3785,2023-01-13 16:19:39+00:00,558.33,0.75,2024-01-20,0.6777375976562501,1260.0,True,122.4000015258789
3786,2022-08-18 19:57:44+00:00,560.0,450.75,2024-01-20,0.2500075,128.0,True,302.8699951171875
3787,2023-01-13 16:15:40+00:00,566.67,0.72,2024-01-20,0.6799348413085939,10786.0,True,122.4000015258789
3788,2023-01-13 15:47:52+00:00,575.0,0.75,2024-01-20,0.6811555322265627,14315.0,True,122.4000015258789
3789,2022-08-16 16:25:44+00:00,580.0,456.75,2024-01-20,0.2500075,39.0,True,306.5633239746094
3790,2023-01-11 15:29:46+00:00,583.33,0.84,2024-01-20,0.6840851904296876,14390.0,True,123.22000122070312
3791,2023-01-04 19:01:33+00:00,591.67,0.68,2024-01-20,0.6862824340820313,2290.0,True,113.63999938964844
3792,2023-01-13 17:40:05+00:00,600.0,0.65,2024-01-20,0.6875031250000001,17748.0,True,122.4000015258789
3793,2023-01-09 20:14:34+00:00,608.33,0.67,2024-01-20,0.6894562304687502,2263.0,True,119.7699966430664
3794,2022-08-22 16:41:32+00:00,610.0,387.93,2024-01-20,0.2500075,148.0,True,289.913330078125
3795,2023-01-06 17:55:10+00:00,616.67,0.55,2024-01-20,0.6911651977539064,11866.0,True,113.05999755859375
3796,2022-08-17 14:42:58+00:00,620.0,412.8,2024-01-20,0.2500075,337.0,True,303.9966735839844
3797,2023-01-13 16:45:23+00:00,625.0,0.56,2024-01-20,0.6926300268554688,2408.0,True,122.4000015258789
3798,2022-08-24 15:14:07+00:00,630.0,407.5,2024-01-20,0.2500075,219.0,True,297.0966796875
3799,2023-01-12 14:35:13+00:00,633.33,0.6,2024-01-20,0.6940948559570312,5719.0,True,123.55999755859375
3800,2022-08-19 15:09:21+00:00,640.0,380.0,2024-01-20,0.2500075,370.0,True,296.6666564941406
3801,2023-01-12 15:32:50+00:00,641.67,0.56,2024-01-20,0.6977569287109376,925.0,True,123.55999755859375
3802,2023-01-13 16:37:32+00:00,650.0,0.52,2024-01-20,0.6972686523437501,3238.0,True,122.4000015258789
3803,2022-08-17 19:53:20+00:00,660.0,394.3,2024-01-20,0.2500075,179.0,True,303.9966735839844
3804,2023-01-13 20:23:59+00:00,666.67,0.5,2024-01-20,0.70117486328125,41546.0,True,122.4000015258789
3805,2022-08-15 16:44:40+00:00,670.0,409.16,2024-01-20,0.2500075,166.0,True,309.32000732421875
3806,2023-01-13 18:34:02+00:00,675.0,0.5,2024-01-20,0.7028838305664062,4354.0,True,122.4000015258789
3807,2022-08-23 15:25:42+00:00,680.0,360.0,2024-01-20,0.2500075,6941.0,True,296.4533386230469
3808,2023-01-13 16:14:13+00:00,683.33,0.48,2024-01-20,0.7041045214843751,7130.0,True,122.4000015258789
3809,2022-08-23 16:00:27+00:00,690.0,354.0,2024-01-20,0.2500075,3388.0,True,296.4533386230469
3810,2023-01-13 14:38:02+00:00,691.67,0.44,2024-01-20,0.7045927978515626,1612.0,True,122.4000015258789
3811,2023-01-13 15:57:54+00:00,700.0,0.48,2024-01-20,0.7065459033203125,4256.0,True,122.4000015258789
3812,2022-12-23 19:17:32+00:00,708.33,0.61,2024-01-20,0.7065459033203125,764.0,True,123.1500015258789
3813,2022-08-18 18:18:58+00:00,710.0,366.58,2024-01-20,0.2500075,444.0,True,302.8699951171875
3814,2023-01-03 17:17:23+00:00,716.67,0.4,2024-01-20,0.7084990087890625,6041.0,True,108.0999984741211
3815,2022-08-22 19:52:11+00:00,720.0,326.21,2024-01-20,0.2500075,329.0,True,289.913330078125
3816,2023-01-12 14:30:02+00:00,725.0,0.49,2024-01-20,0.710940390625,2615.0,True,123.55999755859375
3817,2022-08-16 15:58:34+00:00,730.0,368.8,2024-01-20,0.2500075,231.0,True,306.5633239746094
3818,2023-01-06 20:17:50+00:00,733.33,0.4,2024-01-20,0.7116728051757812,3750.0,True,113.05999755859375
3819,2022-08-24 18:46:43+00:00,740.0,335.0,2024-01-20,0.2500075,169.0,True,297.0966796875
3820,2023-01-10 14:46:25+00:00,741.67,0.4,2024-01-20,0.7133817724609376,782.0,True,118.8499984741211
3821,2023-01-13 16:21:55+00:00,750.0,0.39,2024-01-20,0.7146024633789063,1045.0,True,122.4000015258789
3822,2023-01-13 15:43:46+00:00,758.33,0.39,2024-01-20,0.7158231542968749,966.0,True,122.4000015258789
3823,2022-08-19 18:02:44+00:00,760.0,317.88,2024-01-20,0.2500075,357.0,True,296.6666564941406
3824,2023-01-13 20:37:03+00:00,766.67,0.37,2024-01-20,0.7158231542968749,2029.0,True,122.4000015258789
3825,2022-08-24 18:49:41+00:00,770.0,318.0,2024-01-20,0.2500075,323.0,True,297.0966796875
3826,2023-01-11 14:54:29+00:00,775.0,0.39,2024-01-20,0.7172879833984375,2917.0,True,123.22000122070312
3827,2022-08-22 19:52:11+00:00,780.0,296.97,2024-01-20,0.2500075,1060.0,True,289.913330078125
3828,2023-01-06 16:24:20+00:00,783.33,0.31,2024-01-20,0.7182645361328125,578.0,True,113.05999755859375
3829,2022-08-12 15:19:03+00:00,790.0,305.46,2024-01-20,0.2500075,1075.0,True,300.0299987792969
3830,2023-01-13 14:49:49+00:00,791.67,0.33,2024-01-20,0.7192410888671875,3216.0,True,122.4000015258789
3831,2023-01-13 20:26:05+00:00,800.0,0.33,2024-01-20,0.7211941943359376,13824.0,True,122.4000015258789
3832,2023-01-12 20:57:30+00:00,808.33,0.37,2024-01-20,0.72070591796875,3904.0,True,123.55999755859375
3833,2022-08-24 16:15:24+00:00,810.0,311.75,2024-01-20,0.2500075,425.0,True,297.0966796875
3834,2023-01-13 17:20:56+00:00,816.67,0.29,2024-01-20,0.7221707470703125,5809.0,True,122.4000015258789
3835,2022-08-24 15:35:01+00:00,820.0,305.47,2024-01-20,0.2500075,404.0,True,297.0966796875
3836,2023-01-13 20:56:07+00:00,825.0,0.3,2024-01-20,0.7241238525390624,78516.0,True,122.4000015258789
3837,2022-08-17 17:03:07+00:00,830.0,307.63,2024-01-20,0.2500075,386.0,True,303.9966735839844
3838,2022-08-22 17:35:30+00:00,840.0,267.72,2024-01-20,0.2500075,276.0,True,289.913330078125
3839,2022-08-24 16:31:05+00:00,850.0,293.07,2024-01-20,0.2500075,1031.0,True,297.0966796875
3840,2022-08-22 18:12:56+00:00,860.0,259.56,2024-01-20,0.2500075,763.0,True,289.913330078125
3841,2022-08-23 19:59:35+00:00,870.0,272.6,2024-01-20,0.2500075,560.0,True,296.4533386230469
3842,2022-08-24 17:41:28+00:00,880.0,273.0,2024-01-20,0.2500075,452.0,True,297.0966796875
3843,2022-08-24 14:28:13+00:00,890.0,277.6,2024-01-20,0.2500075,447.0,True,297.0966796875
3844,2022-08-24 19:49:49+00:00,900.0,260.2,2024-01-20,0.2500075,5637.0,True,297.0966796875
3845,2022-08-24 15:46:23+00:00,910.0,265.78,2024-01-20,0.2500075,602.0,True,297.0966796875
3846,2022-08-24 16:56:23+00:00,920.0,259.6,2024-01-20,0.2500075,2098.0,True,297.0966796875
3847,2022-08-24 17:07:21+00:00,930.0,257.0,2024-01-20,0.2500075,715.0,True,297.0966796875
3848,2022-08-19 15:28:35+00:00,940.0,238.22,2024-01-20,0.500005,318.0,True,296.6666564941406
3849,2022-08-23 14:39:22+00:00,950.0,237.65,2024-01-20,0.500005,1547.0,True,296.4533386230469
3850,2022-08-24 19:38:21+00:00,960.0,238.96,2024-01-20,0.500005,351.0,True,297.0966796875
3851,2022-08-23 18:58:42+00:00,970.0,236.0,2024-01-20,0.500005,61.0,True,296.4533386230469
3852,2022-08-18 14:06:30+00:00,975.0,243.52,2024-01-20,0.500005,309.0,True,302.8699951171875
3853,2022-08-22 13:54:03+00:00,980.0,213.23,2024-01-20,0.500005,378.0,True,289.913330078125
3854,2022-08-24 18:48:20+00:00,990.0,227.83,2024-01-20,0.500005,455.0,True,297.0966796875
3855,2022-08-24 19:49:05+00:00,1000.0,223.5,2024-01-20,0.500005,11170.0,True,297.0966796875
3856,2022-08-24 13:46:17+00:00,1010.0,228.0,2024-01-20,0.500005,170.0,True,297.0966796875
3857,2022-08-24 18:28:55+00:00,1020.0,221.28,2024-01-20,0.500005,233.0,True,297.0966796875
3858,2022-08-22 14:15:05+00:00,1025.0,198.28,2024-01-20,0.500005,223.0,True,289.913330078125
3859,2022-08-19 13:54:05+00:00,1030.0,211.2,2024-01-20,0.500005,83.0,True,296.6666564941406
3860,2022-08-23 15:57:38+00:00,1040.0,205.65,2024-01-20,0.500005,576.0,True,296.4533386230469
3861,2022-08-24 14:53:19+00:00,1050.0,215.85,2024-01-20,0.500005,1362.0,True,297.0966796875
3862,2022-08-12 17:13:52+00:00,1060.0,202.35,2024-01-20,0.500005,355.0,True,300.0299987792969
3863,2022-08-19 16:03:25+00:00,1070.0,197.0,2024-01-20,0.500005,39.0,True,296.6666564941406
3864,2022-08-15 18:11:19+00:00,1075.0,224.13,2024-01-20,0.500005,335.0,True,309.32000732421875
3865,2022-08-12 19:23:24+00:00,1080.0,204.6,2024-01-20,0.500005,488.0,True,300.0299987792969
3866,2022-08-22 19:01:39+00:00,1090.0,181.46,2024-01-20,0.500005,97.0,True,289.913330078125
3867,2022-08-24 18:44:50+00:00,1100.0,193.15,2024-01-20,0.500005,13970.0,True,297.0966796875
3868,2022-08-12 16:44:58+00:00,1110.0,188.05,2024-01-20,0.500005,119.0,True,300.0299987792969
3869,2022-08-22 17:12:13+00:00,1120.0,173.09,2024-01-20,0.500005,270.0,True,289.913330078125
3870,2022-08-24 19:55:00+00:00,1125.0,184.48,2024-01-20,0.500005,3700.0,True,297.0966796875
3871,2022-07-08 14:38:24+00:00,1130.0,137.9,2024-01-20,0.0,27.0,True,250.76333618164062
3872,2022-08-24 14:46:51+00:00,1140.0,187.35,2024-01-20,0.500005,76.0,True,297.0966796875
3873,2022-08-24 19:56:11+00:00,1150.0,177.64,2024-01-20,0.500005,1079.0,True,297.0966796875
3874,2022-08-16 19:00:08+00:00,1160.0,191.0,2024-01-20,0.500005,80.0,True,306.5633239746094
3875,2022-08-04 18:53:53+00:00,1170.0,198.62,2024-01-20,0.500005,70.0,True,308.6333312988281
3876,2022-08-22 13:39:02+00:00,1175.0,159.6,2024-01-20,0.500005,662.0,True,289.913330078125
3877,2022-08-24 17:51:41+00:00,1180.0,174.19,2024-01-20,0.500005,101.0,True,297.0966796875
3878,2022-08-24 17:51:41+00:00,1190.0,171.51,2024-01-20,0.500005,202.0,True,297.0966796875
3879,2022-08-24 19:59:41+00:00,1200.0,165.1,2024-01-20,0.500005,9243.0,True,297.0966796875
3880,2022-08-24 16:16:59+00:00,1225.0,167.86,2024-01-20,0.500005,1277.0,True,297.0966796875
3881,2022-08-24 14:38:09+00:00,1250.0,161.2,2024-01-20,0.500005,1093.0,True,297.0966796875
3882,2022-08-18 14:51:51+00:00,1275.0,161.3,2024-01-20,0.500005,699.0,True,302.8699951171875
3883,2022-08-24 19:51:42+00:00,1300.0,142.7,2024-01-20,0.500005,2217.0,True,297.0966796875
3884,2022-08-15 13:34:08+00:00,1325.0,149.15,2024-01-20,0.500005,216.0,True,309.32000732421875
3885,2022-08-24 15:09:45+00:00,1350.0,138.1,2024-01-20,0.500005,1208.0,True,297.0966796875
3886,2022-08-23 16:22:46+00:00,1375.0,123.48,2024-01-20,0.500005,849.0,True,296.4533386230469
3887,2022-08-24 18:40:23+00:00,1400.0,124.77,2024-01-20,0.500005,10739.0,True,297.0966796875
3888,2022-08-17 13:40:08+00:00,1425.0,128.87,2024-01-20,0.500005,1403.0,True,303.9966735839844
3889,2022-08-24 19:57:55+00:00,1450.0,114.36,2024-01-20,0.500005,1185.0,True,297.0966796875
3890,2022-08-24 19:57:55+00:00,1475.0,110.3,2024-01-20,0.500005,684.0,True,297.0966796875
3891,2022-08-24 19:59:13+00:00,1500.0,105.9,2024-01-20,0.500005,12035.0,True,297.0966796875
3892,2022-08-24 18:40:23+00:00,1550.0,101.67,2024-01-20,0.500005,1863.0,True,297.0966796875
3893,2022-08-24 18:39:28+00:00,1600.0,94.45,2024-01-20,0.500005,6760.0,True,297.0966796875
3894,2022-08-24 18:43:55+00:00,1650.0,88.2,2024-01-20,0.500005,4523.0,True,297.0966796875
3895,2022-08-19 18:46:58+00:00,1675.0,82.55,2024-01-20,0.500005,398.0,True,296.6666564941406
3896,2022-08-24 19:40:49+00:00,1700.0,82.1,2024-01-20,0.500005,3838.0,True,297.0966796875
3897,2022-08-23 18:11:36+00:00,1725.0,78.62,2024-01-20,0.500005,4929.0,True,296.4533386230469
3898,2022-08-24 16:24:04+00:00,1750.0,80.78,2024-01-20,0.500005,4874.0,True,297.0966796875
3899,2022-08-18 18:01:16+00:00,1775.0,78.55,2024-01-20,0.500005,717.0,True,302.8699951171875
3900,2022-08-24 18:43:15+00:00,1800.0,72.7,2024-01-20,0.500005,5679.0,True,297.0966796875
3901,2022-08-24 18:49:48+00:00,1825.0,68.98,2024-01-20,0.500005,723.0,True,297.0966796875
3902,2022-08-24 19:15:08+00:00,1850.0,67.5,2024-01-20,0.500005,3908.0,True,297.0966796875
3903,2022-08-24 14:24:39+00:00,1875.0,70.05,2024-01-20,0.500005,615.0,True,297.0966796875
3904,2022-08-24 19:15:08+00:00,1900.0,63.5,2024-01-20,0.500005,1943.0,True,297.0966796875
3905,2022-08-16 18:58:39+00:00,1925.0,67.95,2024-01-20,0.500005,98.0,True,306.5633239746094
3906,2022-08-24 19:15:08+00:00,1950.0,59.75,2024-01-20,0.500005,1049.0,True,297.0966796875
3907,2022-08-24 19:12:31+00:00,2000.0,56.15,2024-01-20,0.500005,14592.0,True,297.0966796875
3908,2022-08-23 13:56:43+00:00,2025.0,50.15,2024-01-20,0.500005,1405.0,True,296.4533386230469
3909,2022-08-17 14:44:56+00:00,2050.0,55.25,2024-01-20,0.500005,2305.0,True,303.9966735839844
3910,2022-08-19 13:44:58+00:00,2075.0,50.0,2024-01-20,0.500005,555.0,True,296.6666564941406
3911,2022-08-24 18:24:54+00:00,2100.0,51.5,2024-01-20,0.500005,1351.0,True,297.0966796875
3912,2022-08-17 16:08:04+00:00,2125.0,51.25,2024-01-20,0.500005,173.0,True,303.9966735839844
3913,2022-08-15 15:34:44+00:00,2150.0,51.45,2024-01-20,0.500005,1976.0,True,309.32000732421875
3914,2022-08-15 19:07:56+00:00,2175.0,52.97,2024-01-20,0.500005,894.0,True,309.32000732421875
3915,2022-08-24 18:42:36+00:00,2200.0,45.3,2024-01-20,0.500005,1274.0,True,297.0966796875
3916,2022-08-15 16:50:46+00:00,2225.0,51.0,2024-01-20,0.500005,263.0,True,309.32000732421875
3917,2022-08-24 14:28:53+00:00,2250.0,45.1,2024-01-20,0.500005,324.0,True,297.0966796875
3918,2022-08-24 14:47:37+00:00,2275.0,43.0,2024-01-20,0.500005,256.0,True,297.0966796875
3919,2022-08-24 17:58:57+00:00,2300.0,41.17,2024-01-20,0.500005,1002.0,True,297.0966796875
3920,2022-08-23 13:31:25+00:00,2325.0,35.52,2024-01-20,0.500005,69.0,True,296.4533386230469
3921,2022-08-18 19:52:23+00:00,2350.0,39.25,2024-01-20,0.500005,163.0,True,302.8699951171875
3922,2022-08-22 15:43:44+00:00,2375.0,32.65,2024-01-20,0.500005,1145.0,True,289.913330078125
3923,2022-08-24 18:42:36+00:00,2400.0,36.6,2024-01-20,0.500005,4363.0,True,297.0966796875
3924,2022-08-24 15:32:44+00:00,2425.0,36.95,2024-01-20,0.500005,1162.0,True,297.0966796875
3925,2022-08-24 17:26:31+00:00,2450.0,35.5,2024-01-20,0.500005,1872.0,True,297.0966796875
3926,2022-08-24 19:56:21+00:00,2475.0,32.5,2024-01-20,0.500005,15505.0,True,297.0966796875
3927,2023-01-13 20:59:46+00:00,1.67,0.01,2024-01-20,1.5468772656249998,27436.0,False,122.4000015258789
3928,2023-01-13 20:43:38+00:00,3.33,0.02,2024-01-20,1.3046909765624997,5823.0,False,122.4000015258789
3929,2023-01-13 20:49:01+00:00,5.0,0.03,2024-01-20,1.1953165234375,9477.0,False,122.4000015258789
3930,2023-01-13 20:50:12+00:00,6.67,0.04,2024-01-20,1.109379453125,2220.0,False,122.4000015258789
3931,2023-01-13 20:36:32+00:00,8.33,0.08,2024-01-20,1.0781296093750001,1847.0,False,122.4000015258789
3932,2023-01-13 20:28:54+00:00,10.0,0.12,2024-01-20,1.083988955078125,2155.0,False,122.4000015258789
3933,2023-01-13 20:52:24+00:00,11.67,0.17,2024-01-20,1.056645341796875,1119.0,False,122.4000015258789
3934,2023-01-13 17:22:22+00:00,13.33,0.22,2024-01-20,1.0322314013671878,445.0,False,122.4000015258789
3935,2023-01-13 20:09:13+00:00,15.0,0.26,2024-01-20,0.9970703417968749,1710.0,False,122.4000015258789
3936,2023-01-12 19:29:11+00:00,16.67,0.33,2024-01-20,0.9882813671875,3633.0,False,123.55999755859375
3937,2023-01-13 17:00:48+00:00,18.33,0.43,2024-01-20,0.9697268652343749,6174.0,False,122.4000015258789
3938,2023-01-13 19:28:06+00:00,20.0,0.46,2024-01-20,0.956055126953125,7052.0,False,122.4000015258789
3939,2023-01-09 15:13:20+00:00,21.67,0.71,2024-01-20,0.9331061376953125,842.0,False,119.7699966430664
3940,2023-01-13 14:46:29+00:00,23.33,0.74,2024-01-20,0.911133701171875,4020.0,False,122.4000015258789
3941,2023-01-13 20:10:05+00:00,25.0,0.74,2024-01-20,0.8989267919921874,2868.0,False,122.4000015258789
3942,2023-01-12 15:25:21+00:00,26.67,0.93,2024-01-20,0.8823253955078124,1259.0,False,123.55999755859375
3943,2023-01-13 20:45:23+00:00,28.33,0.94,2024-01-20,0.8725598681640624,882.0,False,122.4000015258789
3944,2023-01-13 20:58:39+00:00,30.0,1.07,2024-01-20,0.8569350244140624,6551.0,False,122.4000015258789
3945,2023-01-13 20:04:02+00:00,31.67,1.21,2024-01-20,0.8466812207031249,1761.0,False,122.4000015258789
3946,2023-01-13 20:58:24+00:00,33.33,1.33,2024-01-20,0.8371598315429687,32512.0,False,122.4000015258789
3947,2022-08-01 18:49:51+00:00,35.0,0.59,2024-01-20,0.2500075,235.0,False,297.27667236328125
3948,2022-08-19 16:09:30+00:00,40.0,0.75,2024-01-20,0.2500075,96.0,False,296.6666564941406
3949,2022-08-15 16:18:45+00:00,45.0,0.83,2024-01-20,0.2500075,37.0,False,309.32000732421875
3950,2023-01-13 20:59:25+00:00,50.0,3.2,2024-01-20,0.7507349145507812,28807.0,False,122.4000015258789
3951,2023-01-13 19:48:19+00:00,55.0,4.1,2024-01-20,0.729494892578125,543.0,False,122.4000015258789
3952,2023-01-13 20:25:21+00:00,60.0,4.95,2024-01-20,0.7097196997070312,1997.0,False,122.4000015258789
3953,2023-01-13 20:20:53+00:00,65.0,6.02,2024-01-20,0.694338994140625,523.0,False,122.4000015258789
3954,2023-01-13 20:58:49+00:00,66.67,6.3,2024-01-20,0.6892731268310548,14415.0,False,122.4000015258789
3955,2023-01-13 20:56:09+00:00,70.0,7.15,2024-01-20,0.6799958758544924,559.0,False,122.4000015258789
3956,2023-01-13 20:09:55+00:00,75.0,8.55,2024-01-20,0.6646762048339845,1377.0,False,122.4000015258789
3957,2023-01-13 20:48:29+00:00,80.0,9.93,2024-01-20,0.6518589501953126,1077.0,False,122.4000015258789
3958,2023-01-13 20:32:44+00:00,83.33,10.9,2024-01-20,0.6430699755859376,8219.0,False,122.4000015258789
3959,2023-01-13 20:55:17+00:00,85.0,11.35,2024-01-20,0.6395299719238281,335.0,False,122.4000015258789
3960,2023-01-13 20:59:37+00:00,90.0,13.09,2024-01-20,0.6261634063720705,770.0,False,122.4000015258789
3961,2023-01-13 20:52:25+00:00,95.0,14.9,2024-01-20,0.6158485681152344,719.0,False,122.4000015258789
3962,2023-01-13 20:59:26+00:00,100.0,16.82,2024-01-20,0.6056557989501954,31853.0,False,122.4000015258789
3963,2023-01-13 20:20:49+00:00,105.0,19.11,2024-01-20,0.5949442361450196,1362.0,False,122.4000015258789
3964,2023-01-13 20:39:22+00:00,110.0,21.15,2024-01-20,0.5855143988037108,4334.0,False,122.4000015258789
3965,2023-01-13 20:29:48+00:00,115.0,23.6,2024-01-20,0.57617611328125,4649.0,False,122.4000015258789
3966,2023-01-13 20:11:40+00:00,116.67,24.65,2024-01-20,0.5731243859863282,7366.0,False,122.4000015258789
3967,2023-01-13 20:57:21+00:00,120.0,26.07,2024-01-20,0.5674176559448242,673.0,False,122.4000015258789
3968,2023-01-13 20:48:17+00:00,123.33,28.0,2024-01-20,0.5621381677246093,1581.0,False,122.4000015258789
3969,2023-01-13 20:10:05+00:00,125.0,29.05,2024-01-20,0.5598188549804688,571.0,False,122.4000015258789
3970,2023-01-13 18:15:51+00:00,126.67,30.6,2024-01-20,0.5561262649536134,5779.0,False,122.4000015258789
3971,2023-01-13 20:57:07+00:00,130.0,31.5,2024-01-20,0.5512129840087892,5264.0,False,122.4000015258789
3972,2023-01-13 20:35:52+00:00,133.33,33.55,2024-01-20,0.5452010812377931,7116.0,False,122.4000015258789
3973,2023-01-13 20:29:32+00:00,135.0,34.55,2024-01-20,0.5427596994018556,82.0,False,122.4000015258789
3974,2023-01-13 18:51:37+00:00,136.67,36.05,2024-01-20,0.5400436621093752,2094.0,False,122.4000015258789
3975,2023-01-13 20:01:55+00:00,140.0,38.15,2024-01-20,0.5344895184326173,3039.0,False,122.4000015258789
3976,2023-01-13 16:30:59+00:00,143.33,41.35,2024-01-20,0.5293931338500978,1914.0,False,122.4000015258789
3977,2023-01-13 16:00:11+00:00,145.0,41.65,2024-01-20,0.5269212347412109,162.0,False,122.4000015258789
3978,2023-01-13 17:34:30+00:00,146.67,43.14,2024-01-20,0.5246629565429688,580.0,False,122.4000015258789
3979,2023-01-13 19:16:31+00:00,150.0,45.15,2024-01-20,0.5195970892333983,9961.0,False,122.4000015258789
3980,2023-01-13 18:42:54+00:00,153.33,47.05,2024-01-20,0.5161181201171875,1034.0,False,122.4000015258789
3981,2023-01-13 20:31:24+00:00,155.0,47.55,2024-01-20,0.5126391510009765,320.0,False,122.4000015258789
3982,2023-01-13 15:41:10+00:00,156.67,50.2,2024-01-20,0.5099231137084962,680.0,False,122.4000015258789
3983,2023-01-13 16:12:49+00:00,160.0,52.8,2024-01-20,0.5076343182373046,2811.0,False,122.4000015258789
3984,2023-01-13 20:31:24+00:00,163.33,53.53,2024-01-20,0.5012256909179689,2128.0,False,122.4000015258789
3985,2023-01-12 20:53:50+00:00,165.0,54.32,2024-01-20,0.5005543109130859,72.0,False,123.55999755859375
3986,2023-01-13 20:25:21+00:00,166.67,55.95,2024-01-20,0.5077563873291016,7516.0,False,122.4000015258789
3987,2023-01-13 18:18:25+00:00,170.0,60.0,2024-01-20,0.5034229345703125,5201.0,False,122.4000015258789
3988,2023-01-13 18:45:44+00:00,173.33,61.95,2024-01-20,0.49811292907714844,2238.0,False,122.4000015258789
3989,2023-01-12 20:57:13+00:00,175.0,61.9,2024-01-20,0.4961598236083985,582.0,False,123.55999755859375
3990,2023-01-13 15:46:41+00:00,176.67,64.56,2024-01-20,0.4962818927001954,1331.0,False,122.4000015258789
3991,2023-01-13 16:25:06+00:00,180.0,68.45,2024-01-20,0.4903615417480469,8218.0,False,122.4000015258789
3992,2023-01-13 19:21:23+00:00,183.33,70.04,2024-01-20,0.4894155062866212,7410.0,False,122.4000015258789
